timestamp,tx_rate,rx_rate,radio_capacity,backlog,drops,useful_capacity,state,latency
2025-04-16T04:33:49.699150+00:00,94.558,1.306,141.96,0,0,95.16429507493703,NORMAL,4.51
2025-04-16T04:33:49.699150+00:00,94.558,1.306,141.96,0,0,95.31178915261953,RECOVERY,4.51
2025-04-16T04:33:50.348378+00:00,93.193,1.3,141.96,0,0,95.31178915261953,NORMAL,1.91
2025-04-16T04:33:50.348378+00:00,93.193,1.3,141.96,0,0,95.47409641504018,RECOVERY,1.91
2025-04-16T04:33:50.879513+00:00,93.193,1.3,141.96,0,0,95.47409641504018,NORMAL,4.94
2025-04-16T04:33:50.879513+00:00,93.193,1.3,141.96,0,0,95.60688006639211,RECOVERY,4.94
2025-04-16T04:33:51.444873+00:00,95.773,1.338,141.96,0,0,95.60688006639211,NORMAL,6.92
2025-04-16T04:33:51.444873+00:00,95.773,1.338,141.96,0,0,95.74822020292012,RECOVERY,6.92
2025-04-16T04:33:52.021331+00:00,95.773,1.338,141.96,0,0,95.74822020292012,NORMAL,6.45
2025-04-16T04:33:52.021331+00:00,95.773,1.338,141.96,0,0,95.89233469724385,RECOVERY,6.45
2025-04-16T04:33:52.591009+00:00,95.762,1.357,141.96,0,0,95.89233469724385,NORMAL,5.76
2025-04-16T04:33:52.591009+00:00,95.762,1.357,141.96,0,0,96.03475397586553,RECOVERY,5.76
2025-04-16T04:33:53.307371+00:00,100.643,1.409,141.96,0,0,96.03475397586553,NORMAL,3.82
2025-04-16T04:33:53.307371+00:00,100.643,1.409,141.96,0,0,96.21384441613881,RECOVERY,3.82
2025-04-16T04:33:54.331369+00:00,91.549,1.266,141.96,0,0,96.21384441613881,NORMAL,3.04
2025-04-16T04:33:54.331369+00:00,91.549,1.266,141.96,0,0,96.46984398126332,RECOVERY,3.04
2025-04-16T04:33:55.006688+00:00,91.549,1.266,141.96,0,0,96.46984398126332,NORMAL,5.59
2025-04-16T04:33:55.006688+00:00,91.549,1.266,141.96,0,0,96.63867401838033,RECOVERY,5.59
2025-04-16T04:33:55.547448+00:00,95.336,1.319,141.96,0,0,96.63867401838033,NORMAL,3.42
2025-04-16T04:33:55.547448+00:00,95.336,1.319,141.96,0,0,96.7738638496372,RECOVERY,3.42
2025-04-16T04:33:56.115083+00:00,95.336,1.319,141.96,0,0,96.7738638496372,NORMAL,7.73
2025-04-16T04:33:56.115083+00:00,95.336,1.319,141.96,0,0,94.35451725339627,HIGH,7.73
2025-04-16T04:33:56.786098+00:00,97.049,1.357,141.96,0,0,94.35451725339627,NORMAL,5.11
2025-04-16T04:33:56.786098+00:00,97.049,1.357,141.96,0,0,94.35451725339627,NORMAL,5.11
2025-04-16T04:33:57.327854+00:00,95.508,1.336,141.96,0,0,94.35451725339627,NORMAL,1.83
2025-04-16T04:33:57.327854+00:00,95.508,1.336,141.96,0,0,94.35451725339627,NORMAL,1.83
2025-04-16T04:33:57.913906+00:00,95.508,1.336,141.96,0,0,94.35451725339627,NORMAL,4.95
2025-04-16T04:33:57.913906+00:00,95.508,1.336,141.96,0,0,94.35451725339627,NORMAL,4.95
2025-04-16T04:33:58.477571+00:00,94.166,1.344,141.96,0,0,94.35451725339627,NORMAL,4.18
2025-04-16T04:33:58.477571+00:00,94.166,1.344,141.96,0,0,94.35451725339627,NORMAL,4.18
2025-04-16T04:33:59.044642+00:00,94.166,1.344,141.96,0,0,94.35451725339627,NORMAL,8.77
2025-04-16T04:33:59.044642+00:00,94.166,1.344,141.96,0,0,91.99565432206136,HIGH,8.77
2025-04-16T04:34:00.301080+00:00,99.843,1.388,141.96,0,0,91.99565432206136,NORMAL,4.72
2025-04-16T04:34:00.301080+00:00,99.843,1.388,141.96,0,0,91.99565432206136,NORMAL,4.72
2025-04-16T04:34:00.831509+00:00,89.199,1.233,141.96,0,0,91.99565432206136,NORMAL,3.95
2025-04-16T04:34:00.831509+00:00,89.199,1.233,141.96,0,0,91.99565432206136,NORMAL,3.95
2025-04-16T04:34:01.403542+00:00,89.199,1.233,141.96,0,0,91.99565432206136,NORMAL,4.46
2025-04-16T04:34:01.403542+00:00,89.199,1.233,141.96,0,0,91.99565432206136,NORMAL,4.46
2025-04-16T04:34:01.980344+00:00,93.01,1.307,141.96,0,0,91.99565432206136,NORMAL,2.76
2025-04-16T04:34:01.980344+00:00,93.01,1.307,141.96,0,0,91.99565432206136,NORMAL,2.76
2025-04-16T04:34:02.547865+00:00,92.525,1.288,141.96,0,0,91.99565432206136,NORMAL,6.11
2025-04-16T04:34:02.547865+00:00,92.525,1.288,141.96,0,0,92.13753519192677,RECOVERY,6.11
2025-04-16T04:34:03.123404+00:00,92.525,1.288,141.96,0,0,92.13753519192677,NORMAL,5.75
2025-04-16T04:34:03.123404+00:00,92.525,1.288,141.96,0,0,92.28141973153096,RECOVERY,5.75
2025-04-16T04:34:03.705448+00:00,90.678,1.292,141.96,0,0,92.28141973153096,NORMAL,3.72
2025-04-16T04:34:03.705448+00:00,90.678,1.292,141.96,0,0,92.42693112030965,RECOVERY,3.72
2025-04-16T04:34:04.266928+00:00,90.678,1.292,141.96,0,0,92.42693112030965,NORMAL,3.56
2025-04-16T04:34:04.266928+00:00,90.678,1.292,141.96,0,0,92.56730077401143,RECOVERY,3.56
2025-04-16T04:34:04.832598+00:00,92.873,1.308,141.96,0,0,92.56730077401143,NORMAL,3.38
2025-04-16T04:34:04.832598+00:00,92.873,1.308,141.96,0,0,92.70871857539159,RECOVERY,3.38
2025-04-16T04:34:05.447245+00:00,95.428,1.311,141.96,0,0,92.70871857539159,NORMAL,2.98
2025-04-16T04:34:05.447245+00:00,95.428,1.311,141.96,0,0,92.86238018408757,RECOVERY,2.98
2025-04-16T04:34:06.533845+00:00,89.894,1.238,141.96,0,0,92.86238018408757,NORMAL,5.65
2025-04-16T04:34:06.533845+00:00,89.894,1.238,141.96,0,0,93.1340302003954,RECOVERY,5.65
2025-04-16T04:34:07.220680+00:00,89.894,1.238,141.96,0,0,93.1340302003954,NORMAL,2.04
2025-04-16T04:34:07.220680+00:00,89.894,1.238,141.96,0,0,93.30573908225041,RECOVERY,2.04
2025-04-16T04:34:07.743490+00:00,91.869,1.291,141.96,0,0,93.30573908225041,NORMAL,3.18
2025-04-16T04:34:07.743490+00:00,91.869,1.291,141.96,0,0,93.43644133940678,RECOVERY,3.18
2025-04-16T04:34:08.317286+00:00,91.869,1.291,141.96,0,0,93.43644133940678,NORMAL,9.47
2025-04-16T04:34:08.317286+00:00,91.869,1.291,141.96,0,0,91.10053030592161,HIGH,9.47
2025-04-16T04:34:08.973354+00:00,93.508,1.296,141.96,0,0,91.10053030592161,NORMAL,7.65
2025-04-16T04:34:08.973354+00:00,93.508,1.296,141.96,0,0,88.82301704827357,HIGH,7.65
2025-04-16T04:34:09.511859+00:00,93.508,1.296,141.96,0,0,88.82301704827357,NORMAL,7.79
2025-04-16T04:34:09.511859+00:00,93.508,1.296,141.96,0,0,86.60244162206673,HIGH,7.79
2025-04-16T04:34:10.184171+00:00,93.381,1.316,141.96,0,0,86.60244162206673,NORMAL,4.47
2025-04-16T04:34:10.184171+00:00,93.381,1.316,141.96,0,0,86.60244162206673,NORMAL,4.47
2025-04-16T04:34:10.715456+00:00,87.34,1.248,141.96,0,0,86.60244162206673,NORMAL,5.67
2025-04-16T04:34:10.715456+00:00,87.34,1.248,141.96,0,0,86.60244162206673,NORMAL,5.67
2025-04-16T04:34:11.279473+00:00,87.34,1.248,141.96,0,0,86.60244162206673,NORMAL,2.95
2025-04-16T04:34:11.279473+00:00,87.34,1.248,141.96,0,0,86.60244162206673,NORMAL,2.95
2025-04-16T04:34:12.108375+00:00,89.124,1.261,141.96,0,0,86.60244162206673,NORMAL,2.31
2025-04-16T04:34:12.108375+00:00,89.124,1.261,141.96,0,0,86.60244162206673,NORMAL,2.31
2025-04-16T04:34:13.101381+00:00,85.854,1.2,141.96,0,0,86.60244162206673,NORMAL,1.86
2025-04-16T04:34:13.101381+00:00,85.854,1.2,141.96,0,0,86.85069377546334,RECOVERY,1.86
2025-04-16T04:34:13.650128+00:00,86.528,1.217,141.96,0,0,86.85069377546334,NORMAL,5.33
2025-04-16T04:34:13.650128+00:00,86.528,1.217,141.96,0,0,86.98788048152947,RECOVERY,5.33
2025-04-16T04:34:14.232696+00:00,86.528,1.217,141.96,0,0,86.98788048152947,NORMAL,4.37
2025-04-16T04:34:14.232696+00:00,86.528,1.217,141.96,0,0,87.1335226428988,RECOVERY,4.37
2025-04-16T04:34:14.791067+00:00,86.104,1.223,141.96,0,0,87.1335226428988,NORMAL,5.96
2025-04-16T04:34:14.791067+00:00,86.104,1.223,141.96,0,0,87.27311523084664,RECOVERY,5.96
2025-04-16T04:34:15.351736+00:00,86.104,1.223,141.96,0,0,87.27311523084664,NORMAL,3.73
2025-04-16T04:34:15.351736+00:00,86.104,1.223,141.96,0,0,87.41328234796548,RECOVERY,3.73
2025-04-16T04:34:15.909948+00:00,86.864,1.247,141.96,0,0,87.41328234796548,NORMAL,2.6
2025-04-16T04:34:15.909948+00:00,86.864,1.247,141.96,0,0,87.55283565645242,RECOVERY,2.6
2025-04-16T04:34:16.544780+00:00,86.864,1.247,141.96,0,0,87.55283565645242,NORMAL,3.35
2025-04-16T04:34:16.544780+00:00,86.864,1.247,141.96,0,0,87.71154369239831,RECOVERY,3.35
2025-04-16T04:34:17.083485+00:00,88.216,1.256,141.96,0,0,87.71154369239831,NORMAL,4.66
2025-04-16T04:34:17.083485+00:00,88.216,1.256,141.96,0,0,87.84621949319863,RECOVERY,4.66
2025-04-16T04:34:17.644466+00:00,88.078,1.234,141.96,0,0,87.84621949319863,NORMAL,3.51
2025-04-16T04:34:17.644466+00:00,88.078,1.234,141.96,0,0,87.98646481161141,RECOVERY,3.51
2025-04-16T04:34:18.349521+00:00,88.078,1.234,141.96,0,0,87.98646481161141,NORMAL,3.12
2025-04-16T04:34:18.349521+00:00,88.078,1.234,141.96,0,0,88.1627288592341,RECOVERY,3.12
2025-04-16T04:34:19.452505+00:00,90.614,1.263,141.96,0,0,88.1627288592341,NORMAL,5.29
2025-04-16T04:34:19.452505+00:00,90.614,1.263,141.96,0,0,88.43847520475411,RECOVERY,5.29
2025-04-16T04:34:20.101961+00:00,83.683,1.183,141.96,0,0,88.43847520475411,NORMAL,5.72
2025-04-16T04:34:20.101961+00:00,83.683,1.183,141.96,0,0,88.6008385551455,RECOVERY,5.72
2025-04-16T04:34:20.639489+00:00,83.683,1.183,141.96,0,0,88.6008385551455,NORMAL,3.34
2025-04-16T04:34:20.639489+00:00,83.683,1.183,141.96,0,0,88.73522062425637,RECOVERY,3.34
2025-04-16T04:34:21.216062+00:00,89.954,1.282,141.96,0,0,88.73522062425637,NORMAL,3.86
2025-04-16T04:34:21.216062+00:00,89.954,1.282,141.96,0,0,88.8793630731585,RECOVERY,3.86
2025-04-16T04:34:21.775145+00:00,88.101,1.256,141.96,0,0,88.8793630731585,NORMAL,5.32
2025-04-16T04:34:21.775145+00:00,88.101,1.256,141.96,0,0,89.01913459424996,RECOVERY,5.32
2025-04-16T04:34:22.359544+00:00,88.101,1.256,141.96,0,0,89.01913459424996,NORMAL,4.96
2025-04-16T04:34:22.359544+00:00,88.101,1.256,141.96,0,0,89.16523440008187,RECOVERY,4.96
2025-04-16T04:34:22.923458+00:00,87.872,1.246,141.96,0,0,89.16523440008187,NORMAL,4.39
2025-04-16T04:34:22.923458+00:00,87.872,1.246,141.96,0,0,89.30621297483468,RECOVERY,4.39
2025-04-16T04:34:23.487065+00:00,87.872,1.246,141.96,0,0,89.30621297483468,NORMAL,1.73
2025-04-16T04:34:23.487065+00:00,87.872,1.246,141.96,0,0,89.44711465959573,RECOVERY,1.73
2025-04-16T04:34:24.119276+00:00,88.778,1.248,141.96,0,0,89.44711465959573,NORMAL,2.78
2025-04-16T04:34:24.119276+00:00,88.778,1.248,141.96,0,0,89.6051674616816,RECOVERY,2.78
2025-04-16T04:34:24.915443+00:00,90.427,1.27,141.96,0,0,89.6051674616816,NORMAL,4.69
2025-04-16T04:34:24.915443+00:00,90.427,1.27,141.96,0,0,89.80420936470055,RECOVERY,4.69
2025-04-16T04:34:25.850600+00:00,89.458,1.246,141.96,0,0,89.80420936470055,NORMAL,6.27
2025-04-16T04:34:25.850600+00:00,89.458,1.246,141.96,0,0,90.03799862985635,RECOVERY,6.27
2025-04-16T04:34:26.431723+00:00,89.458,1.246,141.96,0,0,90.03799862985635,NORMAL,5.03
2025-04-16T04:34:26.431723+00:00,89.458,1.246,141.96,0,0,90.18327905063653,RECOVERY,5.03
2025-04-16T04:34:26.992768+00:00,88.818,1.262,141.96,0,0,90.18327905063653,NORMAL,5.24
2025-04-16T04:34:26.992768+00:00,88.818,1.262,141.96,0,0,90.32354040269875,RECOVERY,5.24
2025-04-16T04:34:27.558325+00:00,88.818,1.262,141.96,0,0,90.32354040269875,NORMAL,3.29
2025-04-16T04:34:27.558325+00:00,88.818,1.262,141.96,0,0,90.46492935543084,RECOVERY,3.29
2025-04-16T04:34:28.202341+00:00,90.006,1.3,141.96,0,0,90.46492935543084,NORMAL,3.73
2025-04-16T04:34:28.202341+00:00,90.006,1.3,141.96,0,0,90.62593389873528,RECOVERY,3.73
2025-04-16T04:34:28.739763+00:00,90.006,1.3,141.96,0,0,90.62593389873528,NORMAL,3.25
2025-04-16T04:34:28.739763+00:00,90.006,1.3,141.96,0,0,90.76028920536065,RECOVERY,3.25
2025-04-16T04:34:29.313561+00:00,91.546,1.292,141.96,0,0,90.76028920536065,NORMAL,4.64
2025-04-16T04:34:29.313561+00:00,91.546,1.292,141.96,0,0,90.9037389290812,RECOVERY,4.64
2025-04-16T04:34:29.871943+00:00,90.018,1.278,141.96,0,0,90.9037389290812,NORMAL,3.3
2025-04-16T04:34:29.871943+00:00,90.018,1.278,141.96,0,0,91.04333396081948,RECOVERY,3.3
2025-04-16T04:34:30.442112+00:00,90.018,1.278,141.96,0,0,91.04333396081948,NORMAL,4.14
2025-04-16T04:34:30.442112+00:00,90.018,1.278,141.96,0,0,91.18587662105584,RECOVERY,4.14
2025-04-16T04:34:31.303369+00:00,95.757,1.343,141.96,0,0,91.18587662105584,NORMAL,4.14
2025-04-16T04:34:31.303369+00:00,95.757,1.343,141.96,0,0,91.40119124774957,RECOVERY,4.14
2025-04-16T04:34:32.280476+00:00,85.237,1.171,141.96,0,0,91.40119124774957,NORMAL,4.28
2025-04-16T04:34:32.280476+00:00,85.237,1.171,141.96,0,0,91.64546687726998,RECOVERY,4.28
2025-04-16T04:34:32.819480+00:00,85.237,1.171,141.96,0,0,91.64546687726998,NORMAL,3.29
2025-04-16T04:34:32.819480+00:00,85.237,1.171,141.96,0,0,91.7802185547831,RECOVERY,3.29
2025-04-16T04:34:33.410309+00:00,92.201,1.311,141.96,0,0,91.7802185547831,NORMAL,4.42
2025-04-16T04:34:33.410309+00:00,92.201,1.311,141.96,0,0,91.92792518262887,RECOVERY,4.42
2025-04-16T04:34:33.970245+00:00,90.725,1.271,141.96,0,0,91.92792518262887,NORMAL,5.47
2025-04-16T04:34:33.970245+00:00,90.725,1.271,141.96,0,0,92.06790949230218,RECOVERY,5.47
2025-04-16T04:34:34.522710+00:00,90.725,1.271,141.96,0,0,92.06790949230218,NORMAL,3.06
2025-04-16T04:34:34.522710+00:00,90.725,1.271,141.96,0,0,92.20602531557107,RECOVERY,3.06
2025-04-16T04:34:35.077959+00:00,91.657,1.277,141.96,0,0,92.20602531557107,NORMAL,3.77
2025-04-16T04:34:35.077959+00:00,91.657,1.277,141.96,0,0,92.3448382151606,RECOVERY,3.77
2025-04-16T04:34:35.733516+00:00,91.657,1.277,141.96,0,0,92.3448382151606,NORMAL,3.4
2025-04-16T04:34:35.733516+00:00,91.657,1.277,141.96,0,0,92.50872672920251,RECOVERY,3.4
2025-04-16T04:34:36.283453+00:00,92.735,1.315,141.96,0,0,92.50872672920251,NORMAL,4.3
2025-04-16T04:34:36.283453+00:00,92.735,1.315,141.96,0,0,92.64621116046929,RECOVERY,4.3
2025-04-16T04:34:36.856680+00:00,98.68,1.376,141.96,0,0,92.64621116046929,NORMAL,5.18
2025-04-16T04:34:36.856680+00:00,98.68,1.376,141.96,0,0,92.78951807146096,RECOVERY,5.18
2025-04-16T04:34:37.851892+00:00,98.68,1.376,141.96,0,0,92.78951807146096,NORMAL,4.39
2025-04-16T04:34:37.851892+00:00,98.68,1.376,141.96,0,0,93.03832103137994,RECOVERY,4.39
2025-04-16T04:34:38.482387+00:00,87.817,1.226,141.96,0,0,93.03832103137994,NORMAL,6.65
2025-04-16T04:34:38.482387+00:00,87.817,1.226,141.96,0,0,93.19594527606988,RECOVERY,6.65
2025-04-16T04:34:39.058408+00:00,90.787,1.279,141.96,0,0,93.19594527606988,NORMAL,2.68
2025-04-16T04:34:39.058408+00:00,90.787,1.279,141.96,0,0,93.33995009784722,RECOVERY,2.68
2025-04-16T04:34:39.701281+00:00,90.787,1.279,141.96,0,0,93.33995009784722,NORMAL,3.57
2025-04-16T04:34:39.701281+00:00,90.787,1.279,141.96,0,0,93.50066943292641,RECOVERY,3.57
2025-04-16T04:34:40.243913+00:00,92.867,1.31,141.96,0,0,93.50066943292641,NORMAL,4.96
2025-04-16T04:34:40.243913+00:00,92.867,1.31,141.96,0,0,93.63632704143548,RECOVERY,4.96
2025-04-16T04:34:40.797625+00:00,92.867,1.31,141.96,0,0,93.63632704143548,NORMAL,2.95
2025-04-16T04:34:40.797625+00:00,92.867,1.31,141.96,0,0,93.77475477581048,RECOVERY,2.95
2025-04-16T04:34:41.363830+00:00,93.682,1.329,141.96,0,0,93.77475477581048,NORMAL,2.58
2025-04-16T04:34:41.363830+00:00,93.682,1.329,141.96,0,0,93.91630579357171,RECOVERY,2.58
2025-04-16T04:34:41.932935+00:00,93.682,1.329,141.96,0,0,93.91630579357171,NORMAL,3.02
2025-04-16T04:34:41.932935+00:00,93.682,1.329,141.96,0,0,94.05858208065057,RECOVERY,3.02
2025-04-16T04:34:42.510283+00:00,94.521,1.307,141.96,0,0,94.05858208065057,NORMAL,4.64
2025-04-16T04:34:42.510283+00:00,94.521,1.307,141.96,0,0,94.2029190195086,RECOVERY,4.64
2025-04-16T04:34:43.077546+00:00,96.066,1.352,141.96,0,0,94.2029190195086,NORMAL,2.56
2025-04-16T04:34:43.077546+00:00,96.066,1.352,141.96,0,0,94.34473563556695,RECOVERY,2.56
2025-04-16T04:34:44.213562+00:00,91.958,1.256,141.96,0,0,94.34473563556695,NORMAL,2.53
2025-04-16T04:34:44.213562+00:00,91.958,1.256,141.96,0,0,94.62873913173699,RECOVERY,2.53
2025-04-16T04:34:44.743746+00:00,91.958,1.256,141.96,0,0,94.62873913173699,NORMAL,4.5
2025-04-16T04:34:44.743746+00:00,91.958,1.256,141.96,0,0,94.76128478174233,RECOVERY,4.5
2025-04-16T04:34:45.313891+00:00,92.926,1.336,141.96,0,0,94.76128478174233,NORMAL,3.38
2025-04-16T04:34:45.313891+00:00,92.926,1.336,141.96,0,0,94.90382136230492,RECOVERY,3.38
2025-04-16T04:34:45.878535+00:00,95.396,1.333,141.96,0,0,94.90382136230492,NORMAL,3.33
2025-04-16T04:34:45.878535+00:00,95.396,1.333,141.96,0,0,95.04498220806146,RECOVERY,3.33
2025-04-16T04:34:46.818899+00:00,95.396,1.333,141.96,0,0,95.04498220806146,NORMAL,2.63
2025-04-16T04:34:46.818899+00:00,95.396,1.333,141.96,0,0,95.28007359628701,RECOVERY,2.63
2025-04-16T04:34:47.382427+00:00,94.267,1.34,141.96,0,0,95.28007359628701,NORMAL,3.35
2025-04-16T04:34:47.382427+00:00,94.267,1.34,141.96,0,0,95.42095489625954,RECOVERY,3.35
2025-04-16T04:34:48.047043+00:00,95.439,1.329,141.96,0,0,95.42095489625954,NORMAL,3.72
2025-04-16T04:34:48.047043+00:00,95.439,1.329,141.96,0,0,95.58710922126794,RECOVERY,3.72
2025-04-16T04:34:48.603473+00:00,95.439,1.329,141.96,0,0,95.58710922126794,NORMAL,1.48
2025-04-16T04:34:48.603473+00:00,95.439,1.329,141.96,0,0,95.7262167466166,RECOVERY,1.48
2025-04-16T04:34:49.170007+00:00,95.4,1.342,141.96,0,0,95.7262167466166,NORMAL,5.79
2025-04-16T04:34:49.170007+00:00,95.4,1.342,141.96,0,0,95.86785037641549,RECOVERY,5.79
2025-04-16T04:34:50.126531+00:00,102.348,1.435,141.96,0,0,95.86785037641549,NORMAL,4.3
2025-04-16T04:34:50.126531+00:00,102.348,1.435,141.96,0,0,96.10698129062676,RECOVERY,4.3
2025-04-16T04:34:50.788770+00:00,102.348,1.435,141.96,0,0,96.10698129062676,NORMAL,2.85
2025-04-16T04:34:50.788770+00:00,102.348,1.435,141.96,0,0,96.27254117851281,RECOVERY,2.85
2025-04-16T04:34:51.363425+00:00,88.909,1.261,141.96,0,0,96.27254117851281,NORMAL,1.25
2025-04-16T04:34:51.363425+00:00,88.909,1.261,141.96,0,0,96.41620422725701,RECOVERY,1.25
2025-04-16T04:34:52.021736+00:00,88.909,1.261,141.96,0,0,96.41620422725701,NORMAL,5.69
2025-04-16T04:34:52.021736+00:00,88.909,1.261,141.96,0,0,96.58078266506219,RECOVERY,5.69
2025-04-16T04:34:52.575505+00:00,95.915,1.35,141.96,0,0,96.58078266506219,NORMAL,5.57
2025-04-16T04:34:52.575505+00:00,95.915,1.35,141.96,0,0,96.71922494297051,RECOVERY,5.57
2025-04-16T04:34:53.141096+00:00,95.915,1.35,141.96,0,0,96.71922494297051,NORMAL,1.24
2025-04-16T04:34:53.141096+00:00,95.915,1.35,141.96,0,0,96.86062253837609,RECOVERY,1.24
2025-04-16T04:34:53.720040+00:00,96.963,1.344,141.96,0,0,96.86062253837609,NORMAL,1.16
2025-04-16T04:34:53.720040+00:00,96.963,1.344,141.96,0,0,97.0053590667727,RECOVERY,1.16
2025-04-16T04:34:54.291502+00:00,97.74,1.379,141.96,0,0,97.0053590667727,NORMAL,4.45
2025-04-16T04:34:54.291502+00:00,97.74,1.379,141.96,0,0,97.148224068928,RECOVERY,4.45
2025-04-16T04:34:54.885278+00:00,97.74,1.379,141.96,0,0,97.148224068928,NORMAL,2.07
2025-04-16T04:34:54.885278+00:00,97.74,1.379,141.96,0,0,97.2966678274157,RECOVERY,2.07
2025-04-16T04:34:55.454032+00:00,98.291,1.384,141.96,0,0,97.2966678274157,NORMAL,2.04
2025-04-16T04:34:55.454032+00:00,98.291,1.384,141.96,0,0,97.4388564360621,RECOVERY,2.04
2025-04-16T04:34:56.654886+00:00,93.881,1.297,141.96,0,0,97.4388564360621,NORMAL,7.4
2025-04-16T04:34:56.654886+00:00,93.881,1.297,141.96,0,0,95.00288502516054,HIGH,7.4
2025-04-16T04:34:57.199458+00:00,93.881,1.297,141.96,0,0,95.00288502516054,NORMAL,4.62
2025-04-16T04:34:57.199458+00:00,93.881,1.297,141.96,0,0,95.00288502516054,NORMAL,4.62
2025-04-16T04:34:57.889946+00:00,98.851,1.403,141.96,0,0,95.00288502516054,NORMAL,2.67
2025-04-16T04:34:57.889946+00:00,98.851,1.403,141.96,0,0,95.00288502516054,NORMAL,2.67
2025-04-16T04:34:58.423477+00:00,94.335,1.336,141.96,0,0,95.00288502516054,NORMAL,4.17
2025-04-16T04:34:58.423477+00:00,94.335,1.336,141.96,0,0,95.00288502516054,NORMAL,4.17
2025-04-16T04:34:58.984597+00:00,94.335,1.336,141.96,0,0,95.00288502516054,NORMAL,4.07
2025-04-16T04:34:58.984597+00:00,94.335,1.336,141.96,0,0,95.00288502516054,NORMAL,4.07
2025-04-16T04:34:59.546735+00:00,95.459,1.36,141.96,0,0,95.00288502516054,NORMAL,5.2
2025-04-16T04:34:59.546735+00:00,95.459,1.36,141.96,0,0,95.14341561140321,RECOVERY,5.2
2025-04-16T04:35:00.105610+00:00,95.459,1.36,141.96,0,0,95.14341561140321,NORMAL,6.01
2025-04-16T04:35:00.105610+00:00,95.459,1.36,141.96,0,0,95.2831377798488,RECOVERY,6.01
2025-04-16T04:35:00.673080+00:00,95.665,1.349,141.96,0,0,95.2831377798488,NORMAL,3.98
2025-04-16T04:35:00.673080+00:00,95.665,1.349,141.96,0,0,95.42500535787843,RECOVERY,3.98
2025-04-16T04:35:01.225803+00:00,95.665,1.349,141.96,0,0,95.42500535787843,NORMAL,6.08
2025-04-16T04:35:01.225803+00:00,95.665,1.349,141.96,0,0,95.56318591179155,RECOVERY,6.08
2025-04-16T04:35:01.868264+00:00,96.546,1.378,141.96,0,0,95.56318591179155,NORMAL,2.62
2025-04-16T04:35:01.868264+00:00,96.546,1.378,141.96,0,0,95.72380183281206,RECOVERY,2.62
2025-04-16T04:35:02.951915+00:00,100.972,1.409,141.96,0,0,95.72380183281206,NORMAL,3.07
2025-04-16T04:35:02.951915+00:00,100.972,1.409,141.96,0,0,95.99471418203615,RECOVERY,3.07
2025-04-16T04:35:03.611095+00:00,88.675,1.263,141.96,0,0,95.99471418203615,NORMAL,6.43
2025-04-16T04:35:03.611095+00:00,88.675,1.263,141.96,0,0,96.15950886549257,RECOVERY,6.43
2025-04-16T04:35:04.143550+00:00,88.675,1.263,141.96,0,0,96.15950886549257,NORMAL,3.3
2025-04-16T04:35:04.143550+00:00,88.675,1.263,141.96,0,0,96.29262266697191,RECOVERY,3.3
2025-04-16T04:35:04.701926+00:00,96.522,1.345,141.96,0,0,96.29262266697191,NORMAL,3.61
2025-04-16T04:35:04.701926+00:00,96.522,1.345,141.96,0,0,96.43221626819872,RECOVERY,3.61
2025-04-16T04:35:05.286631+00:00,96.522,1.345,141.96,0,0,96.43221626819872,NORMAL,3.69
2025-04-16T04:35:05.286631+00:00,96.522,1.345,141.96,0,0,96.57839260639452,RECOVERY,3.69
2025-04-16T04:35:05.854834+00:00,96.475,1.366,141.96,0,0,96.57839260639452,NORMAL,1.25
2025-04-16T04:35:05.854834+00:00,96.475,1.366,141.96,0,0,96.72044376673006,RECOVERY,1.25
2025-04-16T04:35:06.419099+00:00,96.475,1.366,141.96,0,0,96.72044376673006,NORMAL,4.53
2025-04-16T04:35:06.419099+00:00,96.475,1.366,141.96,0,0,96.86150739731096,RECOVERY,4.53
2025-04-16T04:35:07.011563+00:00,97.519,1.375,141.96,0,0,96.86150739731096,NORMAL,3.08
2025-04-16T04:35:07.011563+00:00,97.519,1.375,141.96,0,0,97.00962535681032,RECOVERY,3.08
2025-04-16T04:35:07.675091+00:00,96.414,1.376,141.96,0,0,97.00962535681032,NORMAL,6.51
2025-04-16T04:35:07.675091+00:00,96.414,1.376,141.96,0,0,97.17550830187105,RECOVERY,6.51
2025-04-16T04:35:08.873065+00:00,95.52,1.338,141.96,0,0,97.17550830187105,NORMAL,2.33
2025-04-16T04:35:08.873065+00:00,95.52,1.338,141.96,0,0,97.47500066103242,RECOVERY,2.33
2025-04-16T04:35:09.430699+00:00,95.52,1.338,141.96,0,0,97.47500066103242,NORMAL,4.74
2025-04-16T04:35:09.430699+00:00,95.52,1.338,141.96,0,0,97.61441073955797,RECOVERY,4.74
2025-04-16T04:35:09.998827+00:00,97.456,1.372,141.96,0,0,97.61441073955797,NORMAL,0.953
2025-04-16T04:35:09.998827+00:00,97.456,1.372,141.96,0,0,97.75644282640718,RECOVERY,0.953
2025-04-16T04:35:10.574480+00:00,97.456,1.372,141.96,0,0,97.75644282640718,NORMAL,5.0
2025-04-16T04:35:10.574480+00:00,97.456,1.372,141.96,0,0,97.90035365165971,RECOVERY,5.0
2025-04-16T04:35:11.158571+00:00,98.117,1.375,141.96,0,0,97.90035365165971,NORMAL,6.11
2025-04-16T04:35:11.158571+00:00,98.117,1.375,141.96,0,0,98.04637823642992,RECOVERY,6.11
