Timestamp,Ping Time (ms)
2025-02-17 22:37:19,1.14
2025-02-17 22:37:19,1.20
2025-02-17 22:37:19,1.21
2025-02-17 22:37:19,1.59
2025-02-17 22:37:19,1.24
2025-02-17 22:37:19,1.70
2025-02-17 22:37:20,1.34
2025-02-17 22:37:20,1.60
2025-02-17 22:37:20,1.23
2025-02-17 22:37:20,1.13
2025-02-17 22:37:20,1.84
2025-02-17 22:37:20,1.11
2025-02-17 22:37:20,1.78
2025-02-17 22:37:20,1.21
2025-02-17 22:37:20,1.22
2025-02-17 22:37:21,2.08
2025-02-17 22:37:21,1.43
2025-02-17 22:37:21,1.20
2025-02-17 22:37:21,1.36
2025-02-17 22:37:21,1.41
2025-02-17 22:37:21,1.25
2025-02-17 22:37:21,1.32
2025-02-17 22:37:21,1.54
2025-02-17 22:37:21,1.22
2025-02-17 22:37:22,1.09
2025-02-17 22:37:22,1.21
2025-02-17 22:37:22,1.18
2025-02-17 22:37:22,1.43
2025-02-17 22:37:22,1.19
2025-02-17 22:37:22,1.21
2025-02-17 22:37:22,1.44
2025-02-17 22:37:22,1.30
2025-02-17 22:37:22,1.07
2025-02-17 22:37:22,1.41
2025-02-17 22:37:23,1.06
2025-02-17 22:37:23,1.37
2025-02-17 22:37:23,1.68
2025-02-17 22:37:23,1.20
2025-02-17 22:37:23,1.41
2025-02-17 22:37:23,1.20
2025-02-17 22:37:23,1.31
2025-02-17 22:37:23,1.22
2025-02-17 22:37:23,1.32
2025-02-17 22:37:24,1.10
2025-02-17 22:37:24,1.16
2025-02-17 22:37:24,1.32
2025-02-17 22:37:24,1.25
2025-02-17 22:37:24,1.16
2025-02-17 22:37:24,1.22
2025-02-17 22:37:24,1.18
2025-02-17 22:37:24,1.24
2025-02-17 22:37:24,1.18
2025-02-17 22:37:24,1.60
2025-02-17 22:37:25,1.24
2025-02-17 22:37:25,1.29
2025-02-17 22:37:25,1.32
2025-02-17 22:37:25,1.18
2025-02-17 22:37:25,1.16
2025-02-17 22:37:25,2.22
2025-02-17 22:37:25,1.21
2025-02-17 22:37:25,1.25
2025-02-17 22:37:25,1.26
2025-02-17 22:37:26,1.92
2025-02-17 22:37:26,1.66
2025-02-17 22:37:26,1.21
2025-02-17 22:37:26,1.28
2025-02-17 22:37:26,1.21
2025-02-17 22:37:26,2.57
2025-02-17 22:37:26,1.16
2025-02-17 22:37:26,1.27
2025-02-17 22:37:26,1.99
2025-02-17 22:37:26,2.07
2025-02-17 22:37:27,1.20
2025-02-17 22:37:27,1.29
2025-02-17 22:37:27,1.27
2025-02-17 22:37:27,1.28
2025-02-17 22:37:27,1.37
2025-02-17 22:37:27,1.36
2025-02-17 22:37:27,1.91
2025-02-17 22:37:27,1.36
2025-02-17 22:37:27,1.25
2025-02-17 22:37:28,1.27
2025-02-17 22:37:28,1.24
2025-02-17 22:37:28,2.25
2025-02-17 22:37:28,1.20
2025-02-17 22:37:28,1.12
2025-02-17 22:37:28,1.93
2025-02-17 22:37:28,1.17
2025-02-17 22:37:28,1.86
2025-02-17 22:37:28,1.30
2025-02-17 22:37:29,1.38
2025-02-17 22:37:29,1.27
2025-02-17 22:37:29,1.42
2025-02-17 22:37:29,1.53
2025-02-17 22:37:29,1.36
2025-02-17 22:37:29,1.25
2025-02-17 22:37:29,1.85
2025-02-17 22:37:29,1.65
2025-02-17 22:37:29,1.15
2025-02-17 22:37:29,1.12
2025-02-17 22:37:30,1.24
2025-02-17 22:37:30,1.09
2025-02-17 22:37:30,1.27
2025-02-17 22:37:30,1.80
2025-02-17 22:37:30,1.67
2025-02-17 22:37:30,1.12
2025-02-17 22:37:30,1.19
2025-02-17 22:37:30,1.18
2025-02-17 22:37:30,1.07
2025-02-17 22:37:31,1.26
2025-02-17 22:37:31,1.29
2025-02-17 22:37:31,1.32
2025-02-17 22:37:31,1.24
2025-02-17 22:37:31,1.71
2025-02-17 22:37:31,1.65
2025-02-17 22:37:31,1.25
2025-02-17 22:37:31,1.16
2025-02-17 22:37:31,1.83
2025-02-17 22:37:31,1.42
2025-02-17 22:37:32,1.09
2025-02-17 22:37:32,1.33
2025-02-17 22:37:32,1.17
2025-02-17 22:37:32,0.994
2025-02-17 22:37:32,1.16
2025-02-17 22:37:32,1.52
2025-02-17 22:37:32,1.23
2025-02-17 22:37:32,1.32
2025-02-17 22:37:32,1.25
2025-02-17 22:37:33,1.16
2025-02-17 22:37:33,1.28
2025-02-17 22:37:33,1.32
2025-02-17 22:37:33,2.32
2025-02-17 22:37:33,1.23
2025-02-17 22:37:33,1.86
2025-02-17 22:37:33,1.25
2025-02-17 22:37:33,1.23
2025-02-17 22:37:33,1.15
2025-02-17 22:37:34,1.78
2025-02-17 22:37:34,1.33
2025-02-17 22:37:34,1.16
2025-02-17 22:37:34,1.34
2025-02-17 22:37:34,1.08
2025-02-17 22:37:34,1.26
2025-02-17 22:37:34,1.17
2025-02-17 22:37:34,2.57
2025-02-17 22:37:34,1.60
2025-02-17 22:37:34,1.95
2025-02-17 22:37:35,2.10
2025-02-17 22:37:35,1.39
2025-02-17 22:37:35,1.29
2025-02-17 22:37:35,1.50
2025-02-17 22:37:35,1.23
2025-02-17 22:37:35,1.61
2025-02-17 22:37:35,1.20
2025-02-17 22:37:35,1.38
2025-02-17 22:37:35,1.22
2025-02-17 22:37:36,1.10
2025-02-17 22:37:36,1.13
2025-02-17 22:37:36,1.14
2025-02-17 22:37:36,1.12
2025-02-17 22:37:36,1.41
2025-02-17 22:37:36,1.25
2025-02-17 22:37:36,1.23
2025-02-17 22:37:36,1.19
2025-02-17 22:37:36,1.38
2025-02-17 22:37:36,1.28
2025-02-17 22:37:37,1.41
2025-02-17 22:37:37,1.23
2025-02-17 22:37:37,1.54
2025-02-17 22:37:37,1.39
2025-02-17 22:37:37,1.23
2025-02-17 22:37:37,1.39
2025-02-17 22:37:37,1.91
2025-02-17 22:37:37,1.22
2025-02-17 22:37:37,1.30
2025-02-17 22:37:38,1.13
2025-02-17 22:37:38,1.17
2025-02-17 22:37:38,2.31
2025-02-17 22:37:38,1.99
2025-02-17 22:37:38,1.82
2025-02-17 22:37:38,1.79
2025-02-17 22:37:38,1.43
2025-02-17 22:37:38,1.15
2025-02-17 22:37:38,1.25
2025-02-17 22:37:38,1.39
2025-02-17 22:37:39,1.24
2025-02-17 22:37:39,1.12
2025-02-17 22:37:39,1.40
2025-02-17 22:37:39,1.90
2025-02-17 22:37:39,1.13
2025-02-17 22:37:39,1.35
2025-02-17 22:37:39,2.12
2025-02-17 22:37:39,2.02
2025-02-17 22:37:39,1.21
2025-02-17 22:37:40,1.24
2025-02-17 22:37:40,1.22
2025-02-17 22:37:40,1.25
2025-02-17 22:37:40,1.50
2025-02-17 22:37:40,1.53
2025-02-17 22:37:40,1.82
2025-02-17 22:37:40,2.01
2025-02-17 22:37:40,2.03
2025-02-17 22:37:40,1.25
2025-02-17 22:37:41,1.09
2025-02-17 22:37:41,1.42
2025-02-17 22:37:41,2.78
2025-02-17 22:37:41,2.22
2025-02-17 22:37:41,1.59
2025-02-17 22:37:41,1.28
2025-02-17 22:37:41,0.944
2025-02-17 22:37:41,1.31
2025-02-17 22:37:41,1.35
2025-02-17 22:37:41,1.22
2025-02-17 22:37:42,1.35
2025-02-17 22:37:42,1.62
2025-02-17 22:37:42,1.65
2025-02-17 22:37:42,1.37
2025-02-17 22:37:42,1.21
2025-02-17 22:37:42,1.20
2025-02-17 22:37:42,1.48
2025-02-17 22:37:42,1.45
2025-02-17 22:37:42,1.31
2025-02-17 22:37:43,1.28
2025-02-17 22:37:43,1.31
2025-02-17 22:37:43,1.43
2025-02-17 22:37:43,1.34
2025-02-17 22:37:43,1.12
2025-02-17 22:37:43,1.37
2025-02-17 22:37:43,1.46
2025-02-17 22:37:43,1.32
2025-02-17 22:37:43,1.19
2025-02-17 22:37:44,1.15
2025-02-17 22:37:44,1.25
2025-02-17 22:37:44,1.22
2025-02-17 22:37:44,2.05
2025-02-17 22:37:44,1.12
2025-02-17 22:37:44,1.19
2025-02-17 22:37:44,1.27
2025-02-17 22:37:44,1.27
2025-02-17 22:37:44,1.35
2025-02-17 22:37:44,1.11
2025-02-17 22:37:45,1.34
2025-02-17 22:37:45,1.34
2025-02-17 22:37:45,2.32
2025-02-17 22:37:45,1.28
2025-02-17 22:37:45,1.49
2025-02-17 22:37:45,1.25
2025-02-17 22:37:45,1.34
2025-02-17 22:37:45,1.24
2025-02-17 22:37:45,1.29
2025-02-17 22:37:46,3.22
2025-02-17 22:37:46,1.42
2025-02-17 22:37:46,2.27
2025-02-17 22:37:46,1.27
2025-02-17 22:37:46,1.30
2025-02-17 22:37:46,2.18
2025-02-17 22:37:46,1.51
2025-02-17 22:37:46,2.00
2025-02-17 22:37:46,1.37
2025-02-17 22:37:47,2.07
2025-02-17 22:37:47,1.13
2025-02-17 22:37:47,1.37
2025-02-17 22:37:47,1.24
2025-02-17 22:37:47,1.13
2025-02-17 22:37:47,1.41
2025-02-17 22:37:47,1.20
2025-02-17 22:37:47,1.20
2025-02-17 22:37:47,1.28
2025-02-17 22:37:47,1.39
2025-02-17 22:37:48,1.23
2025-02-17 22:37:48,1.32
2025-02-17 22:37:48,1.07
2025-02-17 22:37:48,2.03
2025-02-17 22:37:48,1.28
2025-02-17 22:37:48,1.33
2025-02-17 22:37:48,1.26
2025-02-17 22:37:48,1.73
2025-02-17 22:37:48,1.26
2025-02-17 22:37:49,1.30
2025-02-17 22:37:49,2.36
2025-02-17 22:37:49,1.28
2025-02-17 22:37:49,1.84
2025-02-17 22:37:49,1.26
2025-02-17 22:37:49,1.14
2025-02-17 22:37:49,1.56
2025-02-17 22:37:49,1.39
2025-02-17 22:37:49,1.09
2025-02-17 22:37:50,1.29
2025-02-17 22:37:50,1.32
2025-02-17 22:37:50,1.25
2025-02-17 22:37:50,1.27
2025-02-17 22:37:50,1.35
2025-02-17 22:37:50,1.39
2025-02-17 22:37:50,1.12
2025-02-17 22:37:50,1.64
2025-02-17 22:37:50,1.33
2025-02-17 22:37:50,1.51
2025-02-17 22:37:51,1.19
2025-02-17 22:37:51,1.39
2025-02-17 22:37:51,1.41
2025-02-17 22:37:51,1.29
2025-02-17 22:37:51,1.36
2025-02-17 22:37:51,2.48
2025-02-17 22:37:51,1.78
2025-02-17 22:37:51,2.95
2025-02-17 22:37:51,1.92
2025-02-17 22:37:52,2.82
2025-02-17 22:37:52,1.50
2025-02-17 22:37:52,1.31
2025-02-17 22:37:52,2.04
2025-02-17 22:37:52,1.32
2025-02-17 22:37:52,1.48
2025-02-17 22:37:52,1.88
2025-02-17 22:37:52,1.28
2025-02-17 22:37:52,1.46
2025-02-17 22:37:53,1.06
2025-02-17 22:37:53,1.18
2025-02-17 22:37:53,1.34
2025-02-17 22:37:53,1.32
2025-02-17 22:37:53,1.25
2025-02-17 22:37:53,1.39
2025-02-17 22:37:53,1.33
2025-02-17 22:37:53,1.12
2025-02-17 22:37:53,1.31
2025-02-17 22:37:53,1.04
2025-02-17 22:37:54,2.02
2025-02-17 22:37:54,1.56
2025-02-17 22:37:54,1.87
2025-02-17 22:37:54,1.29
2025-02-17 22:37:54,1.22
2025-02-17 22:37:54,1.33
2025-02-17 22:37:54,1.22
2025-02-17 22:37:54,1.42
2025-02-17 22:37:54,1.93
2025-02-17 22:37:55,1.19
2025-02-17 22:37:55,1.88
2025-02-17 22:37:55,2.24
2025-02-17 22:37:55,1.20
2025-02-17 22:37:55,1.59
2025-02-17 22:37:55,1.36
2025-02-17 22:37:55,1.39
2025-02-17 22:37:55,1.37
2025-02-17 22:37:55,1.50
2025-02-17 22:37:55,1.21
2025-02-17 22:37:56,1.29
2025-02-17 22:37:56,1.29
2025-02-17 22:37:56,1.50
2025-02-17 22:37:56,1.09
2025-02-17 22:37:56,1.72
2025-02-17 22:37:56,1.36
2025-02-17 22:37:56,1.16
2025-02-17 22:37:56,1.26
2025-02-17 22:37:56,1.36
2025-02-17 22:37:57,1.40
2025-02-17 22:37:57,1.44
2025-02-17 22:37:57,1.41
2025-02-17 22:37:57,1.28
2025-02-17 22:37:57,1.23
2025-02-17 22:37:57,1.45
2025-02-17 22:37:57,1.46
2025-02-17 22:37:57,2.19
2025-02-17 22:37:57,1.45
2025-02-17 22:37:58,2.32
2025-02-17 22:37:58,1.21
2025-02-17 22:37:58,2.45
2025-02-17 22:37:58,2.10
2025-02-17 22:37:58,1.55
2025-02-17 22:37:58,1.35
2025-02-17 22:37:58,2.09
2025-02-17 22:37:58,1.26
2025-02-17 22:37:58,2.37
2025-02-17 22:37:58,1.14
2025-02-17 22:37:59,1.13
2025-02-17 22:37:59,1.40
2025-02-17 22:37:59,1.78
2025-02-17 22:37:59,1.41
2025-02-17 22:37:59,1.35
2025-02-17 22:37:59,1.21
2025-02-17 22:37:59,1.51
2025-02-17 22:37:59,1.12
2025-02-17 22:37:59,1.20
2025-02-17 22:38:00,1.59
2025-02-17 22:38:00,2.73
2025-02-17 22:38:00,1.33
2025-02-17 22:38:00,1.26
2025-02-17 22:38:00,1.77
2025-02-17 22:38:00,1.14
2025-02-17 22:38:00,1.20
2025-02-17 22:38:00,1.23
2025-02-17 22:38:00,1.76
2025-02-17 22:38:01,1.93
2025-02-17 22:38:01,1.10
2025-02-17 22:38:01,1.30
2025-02-17 22:38:01,1.34
2025-02-17 22:38:01,1.22
2025-02-17 22:38:01,1.38
2025-02-17 22:38:01,1.47
2025-02-17 22:38:01,1.50
2025-02-17 22:38:01,1.20
2025-02-17 22:38:01,1.50
2025-02-17 22:38:02,1.31
2025-02-17 22:38:02,1.35
2025-02-17 22:38:02,1.41
2025-02-17 22:38:02,1.01
2025-02-17 22:38:02,1.25
2025-02-17 22:38:02,1.27
2025-02-17 22:38:02,1.96
2025-02-17 22:38:02,2.19
2025-02-17 22:38:02,1.36
2025-02-17 22:38:03,1.35
2025-02-17 22:38:03,1.48
2025-02-17 22:38:03,1.46
2025-02-17 22:38:03,1.82
2025-02-17 22:38:03,1.34
2025-02-17 22:38:03,1.56
2025-02-17 22:38:03,2.30
2025-02-17 22:38:03,1.28
2025-02-17 22:38:03,1.51
2025-02-17 22:38:04,2.19
2025-02-17 22:38:04,1.46
2025-02-17 22:38:04,1.23
2025-02-17 22:38:04,1.48
2025-02-17 22:38:04,1.32
2025-02-17 22:38:04,1.93
2025-02-17 22:38:04,1.34
2025-02-17 22:38:04,1.98
2025-02-17 22:38:04,1.92
2025-02-17 22:38:04,1.77
2025-02-17 22:38:05,2.48
2025-02-17 22:38:05,2.77
2025-02-17 22:38:05,1.29
2025-02-17 22:38:05,1.94
2025-02-17 22:38:05,1.50
2025-02-17 22:38:05,1.39
2025-02-17 22:38:05,1.15
2025-02-17 22:38:05,1.36
2025-02-17 22:38:05,1.46
2025-02-17 22:38:06,1.17
2025-02-17 22:38:06,1.33
2025-02-17 22:38:06,1.16
2025-02-17 22:38:06,1.47
2025-02-17 22:38:06,1.35
2025-02-17 22:38:06,1.58
2025-02-17 22:38:06,1.19
2025-02-17 22:38:06,1.26
2025-02-17 22:38:06,1.29
2025-02-17 22:38:07,1.20
2025-02-17 22:38:07,1.26
2025-02-17 22:38:07,1.38
2025-02-17 22:38:07,2.18
2025-02-17 22:38:07,1.58
2025-02-17 22:38:07,1.27
2025-02-17 22:38:07,1.55
2025-02-17 22:38:07,1.24
2025-02-17 22:38:07,1.18
2025-02-17 22:38:07,1.10
2025-02-17 22:38:08,1.18
2025-02-17 22:38:08,1.13
2025-02-17 22:38:08,1.43
2025-02-17 22:38:08,1.45
2025-02-17 22:38:08,1.60
2025-02-17 22:38:08,1.34
2025-02-17 22:38:08,1.44
2025-02-17 22:38:08,2.18
2025-02-17 22:38:08,2.19
2025-02-17 22:38:09,1.21
2025-02-17 22:38:09,1.25
2025-02-17 22:38:09,1.39
2025-02-17 22:38:09,1.45
2025-02-17 22:38:09,1.15
2025-02-17 22:38:09,1.49
2025-02-17 22:38:09,1.18
2025-02-17 22:38:09,1.36
2025-02-17 22:38:09,1.35
2025-02-17 22:38:10,1.03
2025-02-17 22:38:10,1.38
2025-02-17 22:38:10,1.29
2025-02-17 22:38:10,1.24
2025-02-17 22:38:10,1.85
2025-02-17 22:38:10,1.21
2025-02-17 22:38:10,1.37
2025-02-17 22:38:10,1.25
2025-02-17 22:38:10,1.75
2025-02-17 22:38:10,1.04
2025-02-17 22:38:11,2.37
2025-02-17 22:38:11,1.42
2025-02-17 22:38:11,1.39
2025-02-17 22:38:11,1.27
2025-02-17 22:38:11,1.41
2025-02-17 22:38:11,1.17
2025-02-17 22:38:11,1.15
2025-02-17 22:38:11,1.39
2025-02-17 22:38:11,2.10
2025-02-17 22:38:12,1.03
2025-02-17 22:38:12,1.26
2025-02-17 22:38:12,1.37
2025-02-17 22:38:12,1.38
2025-02-17 22:38:12,1.22
2025-02-17 22:38:12,1.14
2025-02-17 22:38:12,1.13
2025-02-17 22:38:12,1.28
2025-02-17 22:38:12,1.96
2025-02-17 22:38:13,1.06
2025-02-17 22:38:13,1.24
2025-02-17 22:38:13,1.31
2025-02-17 22:38:13,1.19
2025-02-17 22:38:13,1.23
2025-02-17 22:38:13,1.30
2025-02-17 22:38:13,2.18
2025-02-17 22:38:13,1.39
2025-02-17 22:38:13,1.46
2025-02-17 22:38:13,1.36
2025-02-17 22:38:14,1.87
2025-02-17 22:38:14,1.38
2025-02-17 22:38:14,1.66
2025-02-17 22:38:14,1.42
2025-02-17 22:38:14,1.25
2025-02-17 22:38:14,1.80
2025-02-17 22:38:14,1.85
2025-02-17 22:38:14,1.45
2025-02-17 22:38:14,1.48
2025-02-17 22:38:15,1.33
2025-02-17 22:38:15,1.35
2025-02-17 22:38:15,1.39
2025-02-17 22:38:15,1.38
2025-02-17 22:38:15,1.79
2025-02-17 22:38:15,1.42
2025-02-17 22:38:15,1.34
2025-02-17 22:38:15,1.29
2025-02-17 22:38:15,1.44
2025-02-17 22:38:16,1.71
2025-02-17 22:38:16,1.16
2025-02-17 22:38:16,1.16
2025-02-17 22:38:16,1.24
2025-02-17 22:38:16,2.12
2025-02-17 22:38:16,2.21
2025-02-17 22:38:16,2.57
2025-02-17 22:38:16,1.32
2025-02-17 22:38:16,1.40
2025-02-17 22:38:16,1.17
2025-02-17 22:38:17,1.36
2025-02-17 22:38:17,1.36
2025-02-17 22:38:17,1.39
2025-02-17 22:38:17,1.43
2025-02-17 22:38:17,1.54
2025-02-17 22:38:17,1.42
2025-02-17 22:38:17,1.24
2025-02-17 22:38:17,1.29
2025-02-17 22:38:17,1.29
2025-02-17 22:38:18,1.11
2025-02-17 22:38:18,1.25
2025-02-17 22:38:18,1.27
2025-02-17 22:38:18,1.43
2025-02-17 22:38:18,1.37
2025-02-17 22:38:18,1.14
2025-02-17 22:38:18,1.19
2025-02-17 22:38:18,1.22
2025-02-17 22:38:18,2.06
2025-02-17 22:38:19,1.12
2025-02-17 22:38:19,1.36
2025-02-17 22:38:19,1.20
2025-02-17 22:38:19,1.24
2025-02-17 22:38:19,1.19
2025-02-17 22:38:19,1.22
2025-02-17 22:38:19,1.40
2025-02-17 22:38:19,1.29
2025-02-17 22:38:19,1.30
2025-02-17 22:38:19,1.12
2025-02-17 22:38:20,1.44
2025-02-17 22:38:20,1.58
2025-02-17 22:38:20,1.34
2025-02-17 22:38:20,2.27
2025-02-17 22:38:20,2.33
2025-02-17 22:38:20,1.38
2025-02-17 22:38:20,2.43
2025-02-17 22:38:20,1.27
2025-02-17 22:38:20,1.10
2025-02-17 22:38:21,1.19
2025-02-17 22:38:21,1.80
2025-02-17 22:38:21,2.00
2025-02-17 22:38:21,1.69
2025-02-17 22:38:21,2.39
2025-02-17 22:38:21,1.25
2025-02-17 22:38:21,1.91
2025-02-17 22:38:21,1.31
2025-02-17 22:38:21,1.27
2025-02-17 22:38:22,1.01
2025-02-17 22:38:22,1.19
2025-02-17 22:38:22,1.27
2025-02-17 22:38:22,1.23
2025-02-17 22:38:22,1.28
2025-02-17 22:38:22,1.41
2025-02-17 22:38:22,2.00
2025-02-17 22:38:22,2.07
2025-02-17 22:38:22,1.31
2025-02-17 22:38:22,1.43
2025-02-17 22:38:23,1.25
2025-02-17 22:38:23,1.23
2025-02-17 22:38:23,1.31
2025-02-17 22:38:23,2.39
2025-02-17 22:38:23,1.26
2025-02-17 22:38:23,1.86
2025-02-17 22:38:23,1.22
2025-02-17 22:38:23,1.39
2025-02-17 22:38:23,1.84
2025-02-17 22:38:24,1.27
2025-02-17 22:38:24,1.27
2025-02-17 22:38:24,1.18
2025-02-17 22:38:24,1.82
2025-02-17 22:38:24,1.44
2025-02-17 22:38:24,1.30
2025-02-17 22:38:24,1.47
2025-02-17 22:38:24,1.52
2025-02-17 22:38:24,1.32
2025-02-17 22:38:25,1.14
2025-02-17 22:38:25,1.40
2025-02-17 22:38:25,1.24
2025-02-17 22:38:25,1.68
2025-02-17 22:38:25,1.28
2025-02-17 22:38:25,1.24
2025-02-17 22:38:25,1.38
2025-02-17 22:38:25,1.15
2025-02-17 22:38:25,2.02
2025-02-17 22:38:25,1.30
2025-02-17 22:38:26,1.25
2025-02-17 22:38:26,2.18
2025-02-17 22:38:26,1.56
2025-02-17 22:38:26,1.42
2025-02-17 22:38:26,1.37
2025-02-17 22:38:26,1.45
2025-02-17 22:38:26,1.28
2025-02-17 22:38:26,1.31
2025-02-17 22:38:26,1.24
2025-02-17 22:38:27,1.10
2025-02-17 22:38:27,1.09
2025-02-17 22:38:27,1.11
2025-02-17 22:38:27,1.32
2025-02-17 22:38:27,1.27
2025-02-17 22:38:27,1.22
2025-02-17 22:38:27,1.19
2025-02-17 22:38:27,1.39
2025-02-17 22:38:27,1.41
2025-02-17 22:38:28,1.22
2025-02-17 22:38:28,1.11
2025-02-17 22:38:28,1.14
2025-02-17 22:38:28,1.29
2025-02-17 22:38:28,2.27
2025-02-17 22:38:28,1.32
2025-02-17 22:38:28,1.28
2025-02-17 22:38:28,2.05
2025-02-17 22:38:28,1.51
2025-02-17 22:38:28,1.34
2025-02-17 22:38:29,1.34
2025-02-17 22:38:29,1.35
2025-02-17 22:38:29,1.30
2025-02-17 22:38:29,1.23
2025-02-17 22:38:29,1.32
2025-02-17 22:38:29,1.40
2025-02-17 22:38:29,1.32
2025-02-17 22:38:29,1.37
2025-02-17 22:38:29,1.53
2025-02-17 22:38:30,2.12
2025-02-17 22:38:30,1.15
2025-02-17 22:38:30,1.22
2025-02-17 22:38:30,1.35
2025-02-17 22:38:30,1.78
2025-02-17 22:38:30,1.18
2025-02-17 22:38:30,1.20
2025-02-17 22:38:30,1.28
2025-02-17 22:38:30,1.35
2025-02-17 22:38:30,2.21
2025-02-17 22:38:31,1.46
2025-02-17 22:38:31,1.23
2025-02-17 22:38:31,1.40
2025-02-17 22:38:31,1.21
2025-02-17 22:38:31,2.56
2025-02-17 22:38:31,2.70
2025-02-17 22:38:31,1.34
2025-02-17 22:38:31,1.35
2025-02-17 22:38:31,1.28
2025-02-17 22:38:32,1.53
2025-02-17 22:38:32,1.54
2025-02-17 22:38:32,1.19
2025-02-17 22:38:32,1.39
2025-02-17 22:38:32,1.27
2025-02-17 22:38:32,1.59
2025-02-17 22:38:32,1.65
2025-02-17 22:38:32,1.17
2025-02-17 22:38:32,1.26
2025-02-17 22:38:33,1.44
2025-02-17 22:38:33,1.21
2025-02-17 22:38:33,1.18
2025-02-17 22:38:33,1.16
2025-02-17 22:38:33,1.46
